
id,socialId,name,registerId,represent,type,builtTime,regAmount,checkTime,regLocate,state,locate,busScope
4873	,91577210C2CC5N9H4T	,商丘市业平旅游休闲无限责任公司	,918111511417130	,空以	,无限责任公司	,20200813	,691.19	,20211023	,商丘市市场监督管理局	,存续	,商丘市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
4874	,910260767MQYHPM58G	,哈尔滨市蓝林办公文教股份两合公司	,385872159057355	,木巫孝邦	,股份两合公司	,19930811	,500.76	,20210531	,哈尔滨市市场监督管理局	,存续	,哈尔滨市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
4875	,91401201F10KNCGB2B	,娄底市森鑫机械机电两合公司	,328308089714256	,强燕	,两合公司	,20020107	,664.21	,20200413	,娄底市市场监督管理局	,存续	,娄底市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
4876	,9197490457RCDQF1P6	,金华市利福润办公文教无限责任公司	,308197167639704	,麴友和	,无限责任公司	,20001207	,1107.23	,20170514	,金华市市场监督管理局	,存续	,金华市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
4877	,91341052PLMK6TNMBF	,中卫市迎奥环保绿化有限责任公司	,196632530249930	,汪丹	,有限责任公司	,20191002	,774.96	,20160207	,中卫市市场监督管理局	,存续	,中卫市	,废金属处理设施，纺织废料处理设施，皮革废料及处理设施，化工废料及处理设施，废气处理设施，水、污水处理设施，废料回收再利用	
4878	,913370635E57QLM53H	,漯河市铁啸玩具礼品有限责任公司	,423758868623323	,寿航	,有限责任公司	,19981225	,624.52	,20190203	,漯河市市场监督管理局	,存续	,漯河市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
4879	,916489086KU961JNTB	,商丘市贝木安全防护有限责任公司	,947364872788325	,幸九亮	,有限责任公司	,20100302	,1479.53	,20140122	,商丘市市场监督管理局	,存续	,商丘市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
4880	,9180888290HNQ74AAB	,怀化市西贵机械机电两合公司	,744917205604076	,毕玉佳	,两合公司	,20150718	,1021.42	,20200625	,怀化市市场监督管理局	,存续	,怀化市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
4881	,91577779C290RE7YNC	,漳州市益好办公有限责任公司	,913530108194607	,龚九福	,有限责任公司	,20170603	,289.37	,20220715	,漳州市市场监督管理局	,存续	,漳州市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
4882	,91587056ENHWLCAPA1	,威海市妙顺旅游休闲两合公司	,402848595144926	,文钰凡	,两合公司	,20010522	,261.74	,20220213	,威海市市场监督管理局	,存续	,威海市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
4883	,91751425T855FXG5XR	,百色市振网旅游休闲股份有限公司	,926403785001884	,贾凯倩	,股份有限公司	,20190219	,2240.97	,20180207	,百色市市场监督管理局	,存续	,百色市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
4884	,91014452LBE7AELLNF	,普洱市最乾达建筑建材有限责任公司	,721088136062535	,易启	,有限责任公司	,20020502	,478.79	,20150828	,普洱市市场监督管理局	,存续	,普洱市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
4885	,91689185LMR6FUAW6T	,保定市乾升旅游休闲股份有限公司	,445838433161272	,长孙礼武	,股份有限公司	,20171001	,568.65	,20191211	,保定市市场监督管理局	,存续	,保定市	,旅游休闲旅游用品，宾馆酒店用品，宠物及用品，纪念品，扑克，棋类，乐器，钓鱼，健身，游艺设施，旅行服务	
4886	,91788448UCH7UY3XMC	,济宁市邦宏办公文教有限责任公司	,399141951436391	,印电爽	,有限责任公司	,20140212	,1359.77	,20180720	,济宁市市场监督管理局	,存续	,济宁市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
4887	,91193773C4BDXX8644	,梅州市永盈伟办公股份有限公司	,292104556115359	,仰歌桂	,股份有限公司	,20090309	,510.93	,20130421	,梅州市市场监督管理局	,存续	,梅州市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
4888	,91302063J1F2QCA4YU	,汕头市奥硕包装股份两合公司	,996315916786880	,阎仁波	,股份两合公司	,20141122	,3186.31	,20201004	,汕头市市场监督管理局	,存续	,汕头市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
4889	,91977431GMH9MF2FNL	,舟山市迅振办公股份有限公司	,947105804421928	,时志	,股份有限公司	,20101219	,1796.97	,20210611	,舟山市市场监督管理局	,存续	,舟山市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
4890	,911245720BE61UL2PM	,东莞市尚顺轻工食品有限责任公司	,114650984786715	,羊舌福	,有限责任公司	,20120424	,1018.56	,20221003	,东莞市市场监督管理局	,存续	,东莞市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
4891	,912535603EPMN9A5F9	,漯河市天顺家居用品无限责任公司	,742241192637449	,梁段星	,无限责任公司	,19990811	,1854	,20180906	,漯河市市场监督管理局	,存续	,漯河市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
4892	,91253565XR3703HTR1	,南平市诺尔建筑建材两合公司	,855385518458091	,利礼昌	,两合公司	,20080704	,199.38	,20130319	,南平市市场监督管理局	,存续	,南平市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
4893	,91709099W25NYKM259	,金华市久泰电子电工股份有限公司	,811804867054624	,文言	,股份有限公司	,20060603	,351.92	,20201103	,金华市市场监督管理局	,存续	,金华市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
4894	,913907429PY7CWJ12T	,安阳市琛鹏玩具礼品有限责任公司	,788266129373172	,车茂	,有限责任公司	,20180219	,1563.13	,20131017	,安阳市市场监督管理局	,存续	,安阳市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
4895	,91039334P7K5U32GU9	,濮阳市权艾玩具礼品无限责任公司	,499302055074953	,路仁	,无限责任公司	,19971016	,717.37	,20150110	,濮阳市市场监督管理局	,存续	,濮阳市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
4896	,91187710WKFTB5EDC4	,榆林市识全办公文教股份两合公司	,589289058155813	,蒙弘	,股份两合公司	,20200106	,844.03	,20210411	,榆林市市场监督管理局	,存续	,榆林市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
4897	,91529210WALK6CJ0CR	,廊坊市文耀交通运输股份两合公司	,568684034125479	,温加环	,股份两合公司	,20070501	,880.08	,20230531	,廊坊市市场监督管理局	,存续	,廊坊市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
4898	,91768093TUWC0UXBQX	,呼和浩特市智泓建筑建材无限责任公司	,685826298820323	,王电欢	,无限责任公司	,19970326	,1018.45	,20160105	,呼和浩特市市场监督管理局	,存续	,呼和浩特市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
4899	,910251437RACFG2ADD	,铁岭市同富专业服务有限责任公司	,822150167926877	,益富	,有限责任公司	,20031024	,1299.64	,20220924	,铁岭市市场监督管理局	,存续	,铁岭市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
4900	,91785863HG2GCA3LYX	,枣庄市信皇源轻工食品有限责任公司	,510660511214205	,丘善	,有限责任公司	,19920105	,823.53	,20220721	,枣庄市市场监督管理局	,存续	,枣庄市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
4901	,91994490BJ78GNQAKT	,邢台市正信高玩具礼品有限责任公司	,740620080612176	,敖无勤	,有限责任公司	,20051130	,1264.76	,20130817	,邢台市市场监督管理局	,存续	,邢台市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
4902	,91939655NP8Y0007GL	,济南市京原物资无限责任公司	,363112293203611	,百融	,无限责任公司	,20090306	,1837.25	,20150320	,济南市市场监督管理局	,存续	,济南市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
4903	,91347812H7K834YQUU	,遵义市驰派电子电工股份有限公司	,351911219152942	,苍固	,股份有限公司	,20020213	,1074.78	,20230124	,遵义市市场监督管理局	,存续	,遵义市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
4904	,916052002AWNAP5Q8X	,东营市乐仁建筑建材股份有限公司	,187467607490817	,施好生	,股份有限公司	,20100704	,1101.93	,20141218	,东营市市场监督管理局	,存续	,东营市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
4905	,91982724HGQKG44LB2	,嘉峪关市宇沃电子电工有限责任公司	,421859078304378	,吴宁	,有限责任公司	,20170817	,890.81	,20201003	,嘉峪关市市场监督管理局	,存续	,嘉峪关市	,磁性材料，半导体材料，绝缘材料，电工陶瓷材料，电子元器件、组件，电池，照明与灯具，插头，插座，充电器，电动机	
4906	,9135595651QWQTFXLB	,铜陵市诗铭交通运输股份有限公司	,312003840162203	,鄢歌勇	,股份有限公司	,20150930	,446.47	,20170209	,铜陵市市场监督管理局	,存续	,铜陵市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
4907	,91597857RA4P3DFCHP	,亳州市蓝林安全防护股份两合公司	,666460641290838	,红电琛	,股份两合公司	,20110510	,973.94	,20220529	,亳州市市场监督管理局	,存续	,亳州市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
4908	,91240053XM774CXL1K	,锦州市翔优冶金矿产股份两合公司	,593813118253673	,籍礼勇	,股份两合公司	,20160225	,1320.65	,20190227	,锦州市市场监督管理局	,存续	,锦州市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
4909	,91563229H9U3X1GRQ2	,成都市利凯环保绿化股份两合公司	,845400495390846	,聂加翰	,股份两合公司	,19900707	,662.06	,20170827	,成都市市场监督管理局	,存续	,成都市	,废金属处理设施，纺织废料处理设施，皮革废料及处理设施，化工废料及处理设施，废气处理设施，水、污水处理设施，废料回收再利用	
4910	,91445065BRRFTJRDQP	,泰安市正泽兴安全防护无限责任公司	,723744026871316	,贺民	,无限责任公司	,20120418	,178.48	,20170602	,泰安市市场监督管理局	,存续	,泰安市	,锁具，保险柜，门铃，可视门铃，防盗设施，报警装置，监视，监控设备，避雷产品，防弹器材，防暴器材，防身用具，军需用品，救生器材	
4911	,91573277HAK5H0M2U0	,鹤岗市悦禾包装两合公司	,848170542390428	,范礼天	,两合公司	,20100809	,1850.6	,20151225	,鹤岗市市场监督管理局	,存续	,鹤岗市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
4912	,91530811F2FW384JUE	,盐城市盛泰创信息产业股份有限公司	,489603433097983	,耿礼真	,股份有限公司	,19901226	,279.8	,20160612	,盐城市市场监督管理局	,存续	,盐城市	,计算机，消耗品，插卡类，主机配件，电脑外设，机箱，UPS与电源，网络设备，配件，电脑，电子记事簿，笔记本电脑，服务器，工作站，二手电脑及用品	
4913	,919469431EYP9F09EC	,攀枝花市豪耀体育有限责任公司	,771639620638624	,董若	,有限责任公司	,19930223	,1347.98	,20220701	,攀枝花市市场监督管理局	,存续	,攀枝花市	,体育器材，体育场馆专用材料，体育场馆建设工程，康复器械，比赛服装，体育设施，其他体育用品	
4914	,91237784H5JNNTLXE9	,赣州市欣亿交通运输股份两合公司	,816862677177232	,蔚信山	,股份两合公司	,19920227	,1851.52	,20151116	,赣州市市场监督管理局	,存续	,赣州市	,轿车，越野汽车，吉普车，卡车，载客汽车，旅行面包车，公共汽车，微型客车，其它载客汽车，专用汽车，工程汽车，工具汽车，消防车，警车，救护车，通讯和广播用车，皮卡，洒水车，道路清扫车，垃圾车，其他专用汽车	
4915	,91761867LH7FYA4AYQ	,阳江市盛金玩具礼品两合公司	,987552208856729	,昌上震	,两合公司	,20000829	,186.64	,20230408	,阳江市市场监督管理局	,存续	,阳江市	,木制玩具，塑料玩具，填充，绒毛玩具，电子玩具，电动玩具，玩具珠，球，娃娃，玩具车，玩具枪，模型玩具，益智玩具	
4916	,917371287N7GDA8K90	,定西市欧惠家居用品股份有限公司	,186190511210378	,狐钟歌慧	,股份有限公司	,20120118	,1998.8	,20171214	,定西市市场监督管理局	,存续	,定西市	,家用电器，家用电脑，家用空调，家用电视机，净水器，饮水机，榨汁机，搅拌机，咖啡机，豆浆机，电热壶，电热杯	
4917	,91493091WYQL8TN4G5	,嘉峪关市优谦冶金矿产股份两合公司	,302355341462298	,丘民	,股份两合公司	,20030501	,195.95	,20200714	,嘉峪关市市场监督管理局	,存续	,嘉峪关市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
4918	,912210185929974T5J	,咸阳市欣典轻工食品股份两合公司	,770989448337455	,寇仉器子	,股份两合公司	,20090129	,1973.06	,20160211	,咸阳市市场监督管理局	,存续	,咸阳市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
4919	,91249666EU1Q6GDMBJ	,石家庄市霸派物资股份有限公司	,406738933779927	,宿都洁	,股份有限公司	,20020923	,2338.33	,20150519	,石家庄市市场监督管理局	,存续	,石家庄市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
4920	,91130582KD6NYWMHW1	,安庆市旭铁信息产业股份两合公司	,365517515488636	,益被环	,股份两合公司	,20010128	,993.17	,20160616	,安庆市市场监督管理局	,存续	,安庆市	,计算机，消耗品，插卡类，主机配件，电脑外设，机箱，UPS与电源，网络设备，配件，电脑，电子记事簿，笔记本电脑，服务器，工作站，二手电脑及用品	
4921	,91194890MHAPMPFHTB	,崇左市淮玥专业服务股份两合公司	,782665964153666	,帅义腾	,股份两合公司	,19900929	,1288.38	,20180127	,崇左市市场监督管理局	,存续	,崇左市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
4922	,91531062KH1LJTDYJH	,扬州市林佑办公有限责任公司	,254568950067408	,房奇	,有限责任公司	,19940130	,1423.36	,20210610	,扬州市市场监督管理局	,存续	,扬州市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
4923	,91333922E3KF8T1HF8	,邵阳市圣立石油化工两合公司	,864090959191940	,班慧	,两合公司	,20010902	,981.86	,20180317	,邵阳市市场监督管理局	,存续	,邵阳市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
4924	,91383880463RJPRQ3G	,玉溪市惠凯办公两合公司	,380897055489372	,李无固	,两合公司	,19950109	,2268.12	,20180412	,玉溪市市场监督管理局	,存续	,玉溪市	,办公木制品，其他材料办公家具，医用家具，剧场桌椅，影院桌椅，实验室家具，校园桌椅，保险柜，档案柜，密集架，其他办公家具	
4925	,91346924WJ9CBT235Y	,郴州市辉尚体育有限责任公司	,329416091906255	,詹学	,有限责任公司	,20060605	,1197.97	,20150630	,郴州市市场监督管理局	,存续	,郴州市	,体育器材，体育场馆专用材料，体育场馆建设工程，康复器械，比赛服装，体育设施，其他体育用品	
4926	,91540770M9XNEJJR4W	,太原市良仕水利水电无限责任公司	,658489388554333	,丰文	,无限责任公司	,20100802	,1661.22	,20170617	,太原市市场监督管理局	,存续	,太原市	,水利、火力发电设备，水利、防洪工程及用品，河道疏浚工程，大坝、水库、闸门、泻洪工程，农田水利工程，江河、湖泊治理工程，电力工程，电力、太阳能及再生能源，其他水利水电设备，其他水利水电设施	
4927	,91466946QPYJJXMMJ2	,济宁市咏力农林牧渔无限责任公司	,111537820115142	,裴娣	,无限责任公司	,20091016	,787.27	,20190418	,济宁市市场监督管理局	,存续	,济宁市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
4928	,91759735HWHQHEL953	,南宁市茂力体育股份有限公司	,312118832894427	,雍被妍	,股份有限公司	,20011214	,1744.86	,20220608	,南宁市市场监督管理局	,存续	,南宁市	,体育器材，体育场馆专用材料，体育场馆建设工程，康复器械，比赛服装，体育设施，其他体育用品	
4929	,91826545TCTE5PRDLH	,海口市惠火包装无限责任公司	,877111614455428	,周毓	,无限责任公司	,19920502	,1167.7	,20220728	,海口市市场监督管理局	,存续	,海口市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
4930	,917498317HUX6FDCCU	,张家界市诺众包装股份有限公司	,394607987482745	,燕上贵	,股份有限公司	,19940702	,1215.49	,20161005	,张家界市市场监督管理局	,存续	,张家界市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
4931	,91712530ETR3CK9H3C	,咸宁市乐泰冶金矿产股份有限公司	,645471267426930	,花加舒	,股份有限公司	,20120908	,1132.7	,20190314	,咸宁市市场监督管理局	,存续	,咸宁市	,金属矿产，有色金属，有色金属制品，有色金属合金，有色金属合金制品，稀土及稀土制品，黑色金属及制品，铁合金及制品，钢铁及制品，铸锻件，金属丝网，粉末冶金，磁性材料，废金属，非金属矿产	
4932	,91192199TUGD9EYWU7	,荆门市至英石油化工股份有限公司	,783603937470436	,岑好露	,股份有限公司	,20001128	,511.74	,20220110	,荆门市市场监督管理局	,存续	,荆门市	,无机化工原料，有机化工原料，树脂，其他聚合物，化学纤维，食品添加剂，饲料添加剂，化学试剂，催化剂及化学助剂，日用化学品，香料，香精，染料，颜料，涂料，胶粘剂，火工产品，油墨，塑料及制品，橡胶及制品，	
4933	,91366208QA19GUYXC9	,铜川市鑫丰机械机电股份两合公司	,311644839597872	,宫南无莉	,股份两合公司	,20120529	,110.48	,20170904	,铜川市市场监督管理局	,存续	,铜川市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
4934	,91075718R903LWGQDD	,焦作市辉尚体育股份两合公司	,904985205541538	,云玉婵	,股份两合公司	,20001211	,1443.48	,20140719	,焦作市市场监督管理局	,存续	,焦作市	,体育器材，体育场馆专用材料，体育场馆建设工程，康复器械，比赛服装，体育设施，其他体育用品	
4935	,91223868DDM82UT93X	,绍兴市凤妙办公文教股份有限公司	,312829141704833	,魏仁露	,股份有限公司	,20030121	,1389.35	,20160204	,绍兴市市场监督管理局	,存续	,绍兴市	,图书资料，光学及照相器材，耗材，文具，计算器，办公纸张，办公簿，办公本，办公册，信封，档案夹，软盘，硒鼓，墨盒，墨粉	
4936	,91723096FG59GGD2BC	,海东市风高机械机电股份有限公司	,686788655410288	,龚礼晶	,股份有限公司	,20060317	,2876.35	,20170825	,海东市市场监督管理局	,存续	,海东市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
4937	,91371452MBW2E9CXCP	,来宾市凯佳建筑建材无限责任公司	,201064629850922	,潘卡心	,无限责任公司	,20111021	,351	,20180805	,来宾市市场监督管理局	,存续	,来宾市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
4938	,91532482ELPCR7GBF8	,嘉峪关市余语农林牧渔股份有限公司	,328940201633005	,郭南元	,股份有限公司	,20130529	,1962.61	,20160215	,嘉峪关市市场监督管理局	,存续	,嘉峪关市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
4939	,91326585M36XUBDL4U	,本溪市汇瑞包装股份有限公司	,340757151321265	,贝礼亚	,股份有限公司	,20050101	,541.27	,20141018	,本溪市市场监督管理局	,存续	,本溪市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
4940	,91882407JWNDTHP381	,武威市广广专业服务两合公司	,662761470573556	,郎玉凡	,两合公司	,20030711	,1697.58	,20180204	,武威市市场监督管理局	,存续	,武威市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
4941	,91052117W7A10CK3HW	,南宁市名超机械机电股份两合公司	,716567871047096	,百贝清	,股份两合公司	,20040601	,475.26	,20171209	,南宁市市场监督管理局	,存续	,南宁市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
4942	,91051815F8CTXUBBA7	,大同市锦海物资无限责任公司	,873376230400507	,扈无巧	,无限责任公司	,19940923	,634.1	,20200924	,大同市市场监督管理局	,存续	,大同市	,救灾物资，防汛物资，抗旱物资，农用专用物资，储备物资，燃料，锅炉，供热设备，殡仪火化设备，其他物资；劳保用品	
4943	,91817804AKH0UKXWUL	,铜陵市诺先轻工食品股份两合公司	,826004209021866	,左礼轮	,股份两合公司	,20060923	,646.76	,20220809	,铜陵市市场监督管理局	,存续	,铜陵市	,饮料，酒类，茶叶及制品，咖啡，可可及制品，水产及制品，禽畜肉及制品，罐头食品，速冻食品，方便食品，休闲食品，豆制品，蛋制品	
4944	,91827765L84WL888GA	,克拉玛依市尔实农林牧渔无限责任公司	,325353040214577	,羊乐	,无限责任公司	,20010519	,537.73	,20151030	,克拉玛依市市场监督管理局	,存续	,克拉玛依市	,粮食、豆类，蔬菜及制品，水果及制品，坚果，杂果，干果，咖啡，可可及制品，棉类，麻类，含油子仁，果仁，籽，食用菌，烟草，花木，竹木，藤苇，干草，木炭，植物提取物，动物提取物，动植物油，动植物种苗，家禽，	
4945	,91938945HG502HTM7F	,龙岩市驰年水利水电有限责任公司	,103784736287531	,汤玉	,有限责任公司	,20150321	,2165.66	,20211221	,龙岩市市场监督管理局	,存续	,龙岩市	,水利、火力发电设备，水利、防洪工程及用品，河道疏浚工程，大坝、水库、闸门、泻洪工程，农田水利工程，江河、湖泊治理工程，电力工程，电力、太阳能及再生能源，其他水利水电设备，其他水利水电设施	
4946	,91357427BYQNN1JQ67	,三亚市浩利服装纺织无限责任公司	,769069424640539	,能卿	,无限责任公司	,19980319	,1288.62	,20150411	,三亚市市场监督管理局	,存续	,三亚市	,服饰，服装辅料，帽子，领带，围巾，头巾，手套，袜子，鞋及鞋材，针织服装，梭织服装，品牌服装，男装，女装，婴儿服装，儿童服装	
4947	,91210006RAXYWE652N	,洛阳市诺先专业服务股份有限公司	,903390483665306	,荀枫	,股份有限公司	,20160129	,446.01	,20160923	,洛阳市市场监督管理局	,存续	,洛阳市	,不干胶制品，广告材料，印刷出版物，音像制品及电子读物，广播，电视节目，排版，制版设备，印刷设备，二手印刷设备，印刷出版服，媒体和传播，培训，物业管理	
4948	,91249063J703CN26HD	,阳泉市微妙建筑建材有限责任公司	,253405613405760	,臧英	,有限责任公司	,19911018	,174.05	,20181230	,阳泉市市场监督管理局	,存续	,阳泉市	,市政道路建设，市政公用设施建设，自来水输水工程，集中供暖、供热、供气工程，文教、卫生、体育、音乐等公益设施建设，纪念性建筑设施建设，各类建筑工程，木材板材，石材石料，水泥及制品，石灰，石膏，混凝土	
4949	,91873860M5FK5B63Y4	,南京市乐仁包装股份有限公司	,333520554630189	,官司礼明	,股份有限公司	,20100807	,648.1	,20181002	,南京市市场监督管理局	,存续	,南京市	,纸浆，文化用纸，包装用纸，家用纸品，壁纸，废纸，其它用途用纸，标签，标牌，胶带，索具，托盘，包装材料，纸制包装用品	
4950	,911803886UYHXYT1CN	,安康市皇白机械机电有限责任公司	,678893896509455	,寿霭	,有限责任公司	,20060801	,833.65	,20170722	,安康市市场监督管理局	,存续	,安康市	,仪器，仪表，行业专用机械及设备，磨具，磨料，通用零部件，焊接、切割设备与材料，五金工具，气动工具，电动工具，减速机，变速机，泵及真空设备	
